Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial(1);Modifc. (2);C. Definitivo (3);C Disponible (4);Re. Pte. Util.(5);C. Autorizado (6);C. Dispuesto (7);Obl. Reconoc. (8);C. Ordenado (9);Pagos Real (10)
;;001;098;34102;62600;2017/000575;2017/000575;EQUIPAMIENTO CENTROS DEPORTIVOS PARA REALIZACIÓN DE COMPETICIONES OFICIALES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;150000,00;-150000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;62901;2017/000927;2017/000927;SEÑALIZACIÓN ESPACIOS DEPORTIVOS DE LA CIUDAD;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;15645,95;15645,95;15645,95;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;62901;2017/000927;2017/040927;CENTRO DEPORTIVO VALLEHERMOSO. SEÑALIZACIÓN ESPACIO DEPORTIVO;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;4924,05;4924,05;0,00;0,00;4924,05;4924,05;0,00;0,00;0,00
;;001;098;34102;63200;2015/000285;2015/000285;MEJORAS ACCESIBILIDAD CENTROS DEPORTIVOS MUNICIPALES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1079,27;1079,27;1079,27;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2015/000285;2015/030285;CENTRO DEPORTIVO DAOIZ Y VELARDE. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;24771,24;24771,24;0,00;0,00;24771,24;24771,24;20901,74;0,00;20901,74
;;001;098;34102;63200;2015/000285;2015/060285;CENTRO DEPORTIVO LA MASÓ. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;20887,29;20887,29;0,00;0,00;20887,29;20887,29;20221,95;0,00;20221,95
;;001;098;34102;63200;2015/000285;2015/070285;CENTRO DEPORTIVO LA MINA. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;85768,50;85768,50;0,00;0,00;85768,50;85768,50;49057,90;0,00;49057,90
;;001;098;34102;63200;2015/000285;2015/080285;CENTRO DEPORTIVO LUIS ARAGONÉS. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;47410,23;47410,23;0,00;0,00;47410,23;47410,23;23694,97;0,00;23694,97
;;001;098;34102;63200;2015/000285;2015/090285;CENTRO DEPORTIVO MARQUÉS DE SAMARANCH. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;28155,49;28155,49;0,00;0,00;28155,49;28155,49;20908,40;0,00;20908,40
;;001;098;34102;63200;2015/000285;2015/100285;CENTRO DEPORTIVO PRADILLO. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;37612,04;37612,04;0,00;0,00;37612,04;37612,04;31591,57;0,00;31591,57
;;001;098;34102;63200;2015/000285;2015/110285;CENTRO DEPORTIVO VALDEBERNARDO. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;34421,72;34421,72;0,00;0,00;34421,72;34421,72;21564,82;0,00;21564,82
;;001;098;34102;63200;2015/000285;2015/120285;CENTRO DEPORTIVO ORCASITAS. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;65168,33;65168,33;0,00;0,00;65168,33;65168,33;20017,05;0,00;20017,05
;;001;098;34102;63200;2016/000271;2016/000271;CESPED ARTIFICIAL PARA CAMPOS DE FUTBOL,RUGBY Y HOCKEY DE CENTRO DEPORTIVOS MUNICIPALES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;30903,91;30903,91;30903,91;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2016/000271;2016/010271;CENTRO DEPORTIVO ALUCHE. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS DE FÚTBOL;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;295106,30;295106,30;0,00;0,00;295106,30;295106,30;295054,00;0,00;295054,00
;;001;098;34102;63200;2016/000271;2016/020271;CENTRO DEPORTIVO LUIS ARAGONÉS. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS DE FÚTBOL;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;68301,91;68301,91;0,00;0,00;68301,91;68301,91;68295,82;0,00;18717,11
;;001;098;34102;63200;2016/000271;2016/030271;CENTRO DEPORTIVO MARQUÉS DE SAMARANCH. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS FÚTBOL;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;274936,52;274936,52;0,00;0,00;274936,52;274936,52;274563,10;0,00;274563,10
;;001;098;34102;63200;2016/000271;2016/040271;CENTRO DEPORTIVO ORCASITAS. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS DE FÚTBOL;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;777304,82;777304,82;0,00;0,00;777304,82;777304,82;777304,81;0,00;707696,38
;;001;098;34102;63200;2016/000271;2016/050271;CENTRO DEPORTIVO VALDEBERNARDO. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS DE FÚTBOL;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;162401,13;162401,13;0,00;0,00;162401,13;162401,13;162401,06;0,00;162401,06
;;001;098;34102;63200;2016/000271;2016/060271;CENTRO DEPORTIVO VICÁLVARO. ADECUACIÓN CÉSPED ARTIFICIAL CAMPOS DE FÚTBOL;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;95038,64;95038,64;0,00;0,00;95038,64;95038,64;95038,63;0,00;95038,63
;;001;098;34102;63200;2016/000271;2016/070271;DEPORTIVO BÁSICO ALMUDENA. ADECUACIÓN CÉSPED ARTIFICIAL CAMPO DE FÚTBOL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;41885,59;41885,59;0,00;0,00;41885,59;41885,59;30001,47;0,00;30001,47
;;001;098;34102;63200;2017/000288;2017/000288;CENTROS DEPORTIVOS MUNICIPALES. ADECUACIÓN A CONDICIONES DE ACCESIBILIDAD UNIVERSAL;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1000000,00;-1000000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/000289;ESPACIOS DEPORTIVOS GRANDES DIMENSIONES. ADECUACIÓN PARA DEPORTES MINORITARIOS DE EQUIPO;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2500000,00;-2496973,27;3026,73;3026,73;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/010289;QUIOSCO ESTANQUE PARQUE JUAN CARLOS I. ACONDICIONAMIENTO ALMACENAMIENTO PIRAGUAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;26455,23;26455,23;0,00;0,00;26455,23;26455,23;26455,23;0,00;26455,23
;;001;098;34102;63200;2017/000289;2017/020289;DEPORTIVO BÁSICO RAMÍREZ DEL PRADO. ADECUACIÓN PARA LA PRÁCTICA DEL ECUAVOLEY;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;22186,35;22186,35;0,00;0,00;22186,35;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/030289;DEPORTIVO BÁSICO CONCEJAL GABRIEL FERNÁNDEZ. ADECUACIÓN PARA PRÁCTICA ECUAVOLEY;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;27825,04;27825,04;0,00;0,00;27825,04;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/040289;DEPORTIVO BÁSICO DAVID GONZÁLEZ RUBIO-PRADOLONGO. ADECUACIÓN PARA PRÁCTICA ECUAVOLEY;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;47815,01;47815,01;0,00;0,00;47815,01;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/050289;DEPORTIVO BÁSICO CEMENTERIO CIVIL. ADECUACIÓN PARA LA PRÁCTICA DEL ECUAVOLEY;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;24355,28;24355,28;0,00;0,00;24355,28;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/000289;2017/060289;CENTRO DEPORTIVO LAS CRUCES. ADECUACIÓN PARA LA PRÁCTICA DE HOCKEY;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5598,96;5598,96;0,00;0,00;5598,96;5598,96;4872,96;0,00;0,00
;;001;098;34102;63200;2017/000649;2017/000649;DEPORTIVO BÁSICO PARQUE COMILLAS. REHABILITACIÓN;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;300000,00;-242065,20;57934,80;0,00;0,00;57934,80;57934,80;57934,80;0,00;26247,13
;;001;098;34102;63200;2017/000650;2017/000650;DEPORTIVO BÁSICO GABRIEL FERNÁNDEZ. REHABILITACIÓN;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;500000,00;-500000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2017/001519;2017/001519;CENTRO DEPORTIVO ORCASITAS. OBRAS DE ACONDICIONAMIENTO DE ACCESOS;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;41597,90;41597,90;0,00;0,00;41597,90;41597,90;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;098;34102;63200;2017/000688;2017/000688;DEPORTIVO BÁSICO CASTROSERNA. OBRAS DE ACONDICIONAMIENTO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;359393,89;359393,89;7000,00;0,00;352393,89;0,00;0,00;0,00;0,00
;;001;120;93201;63500;2017/000201;2017/000201;EQUIPAMIENTO TRIBUNAL ECONÓMICO ADMINISTRATIVO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000,00;0,00;6000,00;634,67;0,00;5365,33;5365,33;4690,15;0,00;4690,15
;;001;201;23101;62599;2017/001281;2017/001281;EQUIPAMIENTO ESPACIO IGUALDAD C/ RIBERA DE CURTIDORES, 2;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;15000,00;15000,00;14111,96;0,00;888,04;888,04;888,04;0,00;0,00
;;001;201;23103;63599;2017/000307;2017/000307;CENTROS DE MAYORES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;20000,00;-986,00;19014,00;19014,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;62500;2017/000308;2017/000308;CENTROS DE SERVICIOS SOCIALES CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;0,38;0,38;0,38;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;62500;2017/000308;2017/010308;CENTRO COMUNITARIO CASINO DE LA REINA. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;2838,72;2838,72;0,00;0,00;2838,72;2838,72;2838,72;0,00;2838,72
;;001;201;23106;62500;2017/000308;2017/020308;CENTRO SERVICIOS SOCIALES PUERTA DE TOLEDO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;5406,34;5406,34;0,00;0,00;5406,34;5406,34;5406,34;0,00;5406,34
;;001;201;23106;62500;2017/000308;2017/030308;CENTRO DE SERVICIOS SOCIALES MARAVILLAS. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1066,31;1066,31;0,00;0,00;1066,31;1066,31;1066,31;0,00;1066,31
;;001;201;23106;62500;2017/001538;2017/001538;EQUIPAMIENTO CASA DE BAÑOS GLORIETA DE EMBAJADORES;201;CENTRO;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0,00;688,25;688,25;688,25;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;63599;2017/000308;2017/000308;CENTROS DE SERVICIOS SOCIALES CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;10000,00;-10000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;62599;2017/000481;2017/000481;ESCUELAS INFANTILES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;4141,31;4141,31;0,00;4141,31;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;62599;2017/000481;2017/010481;ESCUELA INFANTIL EL OLIVAR. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;16858,69;16858,69;0,00;0,00;16858,69;16858,69;16858,69;0,00;16858,69
;;001;201;32301;63200;2016/000102;2016/120102;COLEGIO PÚBLICO ISABEL LA CATÓLICA. ADECUACIÓN CUBIERTA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;89283,42;89283,42;0,00;0,00;89283,42;89283,42;89283,42;0,00;89283,42
;;001;201;32301;63200;2017/000489;2017/000489;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CENTRO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;551529,00;-89283,42;462245,58;0,00;462245,58;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001002;2017/001002;COLEGIO PÚBLICO Y RESIDENCIA INTERNADO SAN ILDEFONSO. ADAPTACIÓN ASEOS NIÑOS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;0,00;5591,63;63400,29;63400,29;63400,28;0,00;0,00
;;001;201;32301;63200;2017/001012;2017/001012;COLEGIO PÚBLICO ANTONIO MORENO ROSALES. OBRAS DE MEJORA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;0,21;0,00;68991,71;68991,71;68991,71;0,00;0,00
;;001;201;32301;63200;2017/001013;2017/001013;COLEGIO PÚBLICO EMILIA PARDO BAZÁN. ADAPTACIÓN ASEOS NIÑOS Y VENTANAS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;77615,91;77615,91;77615,91;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001014;2017/001014;COLEGIO PÚBLICO ISABEL LA CATÓLICA. OBRAS DE REFORMA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;94863,89;94863,89;0,00;530,98;94332,91;94332,91;94332,90;0,00;0,00
;;001;201;32301;63200;2017/001015;2017/001015;COLEGIO PÚBLICO PALACIO VALDÉS. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;0,00;172,96;68818,96;68818,96;68818,96;0,00;0,00
;;001;201;32301;63200;2017/001016;2017/001016;ESCUELA INFANTIL EL OLIVAR. OBRAS DE ACONDICIONAMIENTO EN COCINA;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;28147,17;28147,17;0,00;180,23;27966,94;27966,94;27966,94;0,00;0,00
;;001;201;32301;63200;2017/001017;2017/001017;ESCUELA INFANTIL OSA MENOR. OBRAS DE ACONDICIONAMIENTO ESPACIOS;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18523,17;18523,17;0,00;238,46;18284,71;18284,71;18284,71;0,00;0,00
;;001;201;32301;63200;2017/001018;2017/001018;COLEGIO PÚBLICO SANTA MARÍA. OBRAS DE ACONDICIONAMIENTO PATIOS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;38135,60;38135,60;0,00;38135,60;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63500;2016/000128;2016/000128;ESCUELA INFANTIL LA PALOMA. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;600,00;600,00;502,53;0,00;97,47;97,47;97,47;0,00;97,47
;;001;201;32301;63599;2017/000481;2017/000481;ESCUELAS INFANTILES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;4000,00;0,00;4000,00;0,00;4000,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32601;63200;2017/001301;2017/001301;ESCUELA DE MÚSICA ESCUELAS PÍAS DE SAN ANTÓN. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;0,00;262570,00;262570,00;0,02;0,00;262569,98;262569,98;262569,98;0,00;0,00
;;001;201;33401;60900;2017/007138;2017/007138;CREACIÓN MURAL ARTÍSTICO Y RECREATIVO EN PARQUE CASINO DE LA REINA (ID: 4828);201;CENTRO;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;4500,00;0,00;4500,00;0,00;162,15;4337,85;4337,85;4337,85;0,00;0,00
;;001;201;33401;62599;2017/007137;2017/007137;EQUIPAMIENTO MUSICAL PARA LOS CENTROS CULTURALES DEL DISTRITO CENTRO (ID: 4120);201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;28810,00;7366,00;36176,00;815,08;7366,00;27994,92;27994,92;27994,91;0,00;21444,00
;;001;201;34201;60999;2017/000780;2017/000780;PISTA DEPORTIVA PLAZA DEL CAMPILLO DEL MUNDO NUEVO. CONSTRUCCIÓN;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;36242,54;36242,54;0,00;0,00;36242,54;36242,54;36242,54;0,00;36242,54
;;001;201;34201;60999;2017/000931;2017/000931;DEPORTIVOS BÁSICOS DISTRITO CENTRO. INSTALACIÓN MESAS DE PING-PONG;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;4164,30;4164,30;4164,30;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;34201;60999;2017/000931;2017/010931;DEPORTIVO BÁSICO PARQUE DE ATENAS. INSTALACIÓN MESAS PING-PONG;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1917,85;1917,85;0,00;0,00;1917,85;1917,85;1917,85;0,00;0,00
;;001;201;34201;60999;2017/000931;2017/020931;DEPORTIVO BÁSICO PARQUE DE LA CORNISA. INSTALACION MESAS PING-PONG;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1917,85;1917,85;0,00;0,00;1917,85;1917,85;1917,85;0,00;0,00
;;001;201;34201;63200;2017/000490;2017/000490;OBRAS DE CONSERVACION INSTALACIONES DEPORTIVAS DISTRITO DE CENTRO;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;87073,00;0,00;87073,00;0,00;87073,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92001;61999;2014/000351;2014/000351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;;;;;;;1383,00;0,00;1383,00;0,02;0,00;1382,98;1382,98;1382,98;0,00;1382,98
;;001;201;92001;63200;2014/000351;2014/000351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;;;;;;;64,00;0,00;64,00;0,12;0,00;63,88;63,88;63,88;0,00;63,88
;;001;201;92001;63500;2017/001486;2017/001486;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CENTRO;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;700,00;700,00;18,36;0,00;681,64;681,64;681,64;0,00;0,00
;;001;201;92401;63200;2017/007139;2017/007139;LOCALES PÚBLICOS VACÍOS, BIENES COMUNES EN RED, DISTRITO CENTRO. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;176000,00;-175532,85;467,15;467,15;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92401;63200;2017/007358;2017/007358;LOCAL PÚBLICO VACÍO C/ RIBERA CURTIDORES 8 (CENTRO) BIENES COMUNES RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;39343,57;39343,57;0,00;0,00;39343,57;39343,57;39343,57;0,00;0,00
;;001;201;92401;63200;2017/007359;2017/007359;LOCAL PÚBLICO VACÍO TRAVESÍA COMADRE, 5 (CENTRO) BIENES COMUNES RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;4817,55;4817,55;4817,55;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92401;63200;2017/007360;2017/007360;LOCAL C/AMPARO, 17 Y 19 BAJO INTERIOR. BIENES COMUNES EN RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;45012,31;45012,31;45012,31;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92401;63200;2017/007361;2017/007361;LOCAL PLAZA CASCORRO, 11. BIENES COMUNES EN RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;34125,67;34125,67;0,00;0,00;34125,67;34125,67;34125,67;0,00;0,00
;;001;201;92401;63200;2017/007362;2017/007362;LOCAL C/ TRIBULETE, 19, LOCAL 1. BIENES COMUNES EN RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;25683,62;25683,62;25683,62;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92401;63200;2017/007363;2017/007363;LOCAL C/ TRIBULETE, 19, LOCAL 2. BIENES COMUNES EN RED. ADAPTACIÓN (ID: 5362);201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;26550,13;26550,13;26550,13;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;93302;62301;2017/000926;2017/000926;EDIFICIOS PARA PRESTACIÓN DE SERVICIOS DISTRITO CENTRO. SISTEMAS DE SEGURIDAD;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;17914,00;17914,00;17914,00;0,00;0,00;0,00;0,00;0,00;0,00
