Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Código proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;098;33601;62301;2017/000708;2017/000708;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. INSTALACIONES TÉCNICAS;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;848,61;848,61;0,00;0,00;848,61;848,61;848,61;0,00;848,61
;;001;098;33301;62599;2017/000730;2017/000730;EQUIPAMIENTO MUSEO DE SAN ISIDRO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;20733,35;20733,35;20733,35;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33301;62999;2017/000730;2017/000730;EQUIPAMIENTO MUSEO DE SAN ISIDRO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;1300,00;1300,00;1300,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33301;62599;2017/000731;2017/000731;EQUIPAMIENTO PLANETARIO DE MADRID;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;700,00;700,00;2,22;0,00;697,78;697,78;697,78;0,00;697,78
;;001;098;33301;62999;2017/000731;2017/000731;EQUIPAMIENTO PLANETARIO DE MADRID;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;1300,00;1300,00;33,13;0,00;1266,87;1266,87;1266,87;0,00;1266,87
;;001;098;33301;62999;2017/000777;2017/000777;EQUIPAMIENTO SERVICIOS DE MUSEOS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;500,00;500,00;122,43;0,00;377,57;377,57;377,57;0,00;377,57
;;001;098;33601;60900;2017/000779;2017/000779;BUSTO EN BRONCE DE CLARA CAMPOAMOR. INSTALACIÓN;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;65010,00;65010,00;65010,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33210;62301;2017/000791;2017/000791;BIBLIOTECA PÚBLICA SANCHINARRO. INSTALACIONES DE SEGURIDAD;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;9782,00;9782,00;29,40;0,00;9752,60;9752,60;9752,60;0,00;9752,60
;;001;098;33601;60900;2017/000797;2017/000797;BIEN CULTURAL HOMENAJE VÍCTIMAS ATENTADOS DE PARÍS. INSTALACIÓN EN PZA. VILLA DE PARÍS;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;80000,00;80000,00;80000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/001051;2017/001051;PLANETARIO DE MADRID. OBRAS DE REFORMA;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;21179,00;21179,00;0,07;0,00;21178,93;21178,93;536,43;0,00;536,43
;;001;098;33601;63200;2017/001052;2017/001052;TEATRO DE TÍTERES DEL PARQUE DEL RETIRO. OBRAS DE REPARACIÓN;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;14649,00;14649,00;0,98;0,00;14648,02;14648,02;336,73;0,00;336,73
;;001;098;33301;63901;2017/001102;2017/001102;TEMPLO DE DEBOD. SEÑALIZACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;1000,00;1000,00;13,85;0,00;986,15;986,15;0,00;0,00;0,00
;;001;098;33301;62599;2017/001145;2017/001145;EQUIPAMIENTO MUSEO DE ARTE CONTEMPÓRANEO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;869,72;869,72;0,00;0,00;869,72;869,72;869,72;0,00;869,72
;;001;098;33301;62999;2017/001145;2017/001145;EQUIPAMIENTO MUSEO DE ARTE CONTEMPÓRANEO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;685,34;685,34;0,00;0,00;685,34;685,34;685,34;0,00;685,34
;;001;098;33210;62301;2017/001156;2017/001156;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. INSTALACIÓN CARRILES PARA EXPOSICIONES;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1292,28;1292,28;0,17;0,00;1292,11;1292,11;1292,11;0,00;1292,11
;;001;098;33210;62301;2017/001157;2017/001157;BIBLIOTECA PÚBLICA EUGENIO TRÍAS. INSTALACIÓN DE CARRILES PARA EXPOSICIONES;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;998,86;998,86;0,50;0,00;998,36;998,36;998,36;0,00;998,36
;;001;098;33210;62301;2017/001158;2017/001158;BIBLIOTECA PÚBLICA FRANCISCO AYALA. INSTALACIÓN DE CARRILES PARA EXPOSICIONES;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;380,55;380,55;0,07;0,00;380,48;380,48;380,48;0,00;380,48
;;001;098;33210;62301;2017/001159;2017/001159;BIBLIOTECA PÚBLICA JOSÉ HIERRO. INSTALACIÓN DE CARRILES PARA EXPOSICIONES;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;806,47;806,47;0,34;0,00;806,13;806,13;806,13;0,00;806,13
;;001;098;33210;62301;2017/001160;2017/001160;BIBLIOTECA PÚBLICA MARIO VARGAS LLOSA. INSTALACIÓN DE CARRILES PARA EXPOSICIONES;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1518,55;1518,55;0,23;0,00;1518,32;1518,32;1518,32;0,00;1518,32
;;001;098;33301;62999;2017/001204;2017/001204;EQUIPAMIENTO SERVICIOS MUSEOS Y COLECCIONES, C/CONDE DUQUE, 9 Y 11;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;1197,84;1197,84;371,16;0,00;826,68;826,68;826,68;0,00;826,68
;;001;098;33601;63200;2017/001210;2017/001210;GRUPO ESCULTÓRICO MONUMENTO ALFONSO XII RETIRO. CONSOLIDACIÓN;203;RETIRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;200000,00;200000,00;265,94;0,00;199734,06;199734,06;0,00;0,00;0,00
;;001;098;33220;64100;2017/001231;2017/001231;ARCHIVO DE VILLA. APLICACIÓN PARA WEB PROGRAMA GESTIÓN ARCHIVÍSTICA;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0,00;14000,00;14000,00;85,00;0,00;13915,00;13915,00;0,00;0,00;0,00
;;001;098;33301;62999;2017/001232;2017/001232;MUSEO DE ARTE CONTEMPORÁNEO. INSTALACIONES PARA IMPLANTACIÓN PROYECTO MUSEOGRÁFICO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;19965,00;19965,00;0,00;0,00;19965,00;19965,00;0,00;0,00;0,00
;;001;098;33301;63301;2017/001232;2017/001232;MUSEO DE ARTE CONTEMPORÁNEO. INSTALACIONES PARA IMPLANTACIÓN PROYECTO MUSEOGRÁFICO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;20812,00;20812,00;20812,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/001294;2017/001294;PALACETE QUINTA DE LOS MOLINOS. ADECUACIÓN PARA CENTRO ACTIVIDADES CULTURALES;220;SAN BLAS-CANILLEJAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;205000,00;205000,00;203185,00;0,00;1815,00;1815,00;0,00;0,00;0,00
;;001;098;33601;62999;2017/001295;2017/001295;EDIFICIOS ÁREA DE CULTURA Y DEPORTES. APARATOS DE AIRE ACONDICIONADO PORTÁTILES;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;20000,00;20000,00;485,12;0,00;19514,88;19514,88;0,00;0,00;0,00
;;001;098;33601;63200;2017/001302;2017/001302;PLANETARIO DE MADRID. ADECUACIÓN INSTALACIÓN ELÉCTRICA;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;13177,00;13177,00;0,10;0,00;13176,90;13176,90;0,00;0,00;0,00
;;001;098;33301;62600;2017/001331;2017/001331;PLANETARIO DE MADRID. EQUIPOS DE COMUNICACIÓN;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;581,00;581,00;0,76;0,00;580,24;580,24;0,00;0,00;0,00
;;001;098;33601;63200;2017/001351;2017/001351;ERMITA DE SAN ROQUE. OBRAS DE RESTAURACIÓN;208;FUENCARRAL-EL PARDO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;20570,00;20570,00;0,00;0,00;20570,00;20570,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/001375;2017/001375;EDIFICIO DAOIZ Y VELARDE. OBRAS DE ACCESIBILIDAD Y LÍNEA DE VIDA;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;205000,00;205000,00;205000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/001379;2017/001379;CUARTEL CONDE DUQUE. OBRAS DE ACONDICIONAMIENTO DE ACCESIBILIDAD Y LÍNEAS DE VIDA;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;205000,00;205000,00;205000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/001380;2017/001380;PABELLÓN DE BANCADAS DE LA CASA DE CAMPO. REHABILITACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;2000,00;2000,00;2000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63301;2017/004107;2017/004107;MUSEO DE LOS ORÍGENES. CLIMATIZACIÓN Y ADAPTACIÓN NORMATIVA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;442620,00;442620,00;442620,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63301;2017/004108;2017/004108;TEMPLO DE DEBOD. CLIMATIZACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;02;MUSEOS Y COLECCIONES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;278015,00;278015,00;278015,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63301;2017/004109;2017/004109;TEMPLETE MÚSICA PARQUE DEL RETIRO. MEJORA INSTALACIONES PROTECCIÓN SOLAR;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;44140,00;44140,00;44140,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63200;2017/004110;2017/004110;CUARTEL CONDE DUQUE. OBRAS DE ACCESIBILIDAD Y LÍNEA DE VIDA;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;81260,00;81260,00;81260,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63200;2017/004201;2017/004201;ERMITA DE SAN ROQUE. OBRAS DE RESTAURACIÓN;208;FUENCARRAL-EL PARDO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;61900;2017/004203;2017/004203;MURALLAS DE MADRID. OBRAS DE RESTAURACIÓN;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63200;2017/004204;2017/004204;CASA DE LA VILLA. ACONDICIONAMIENTO DE LOS ESPACIOS PÚBLICOS;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;33601;63200;2017/004205;2017/004205;MUSEO DE ARTE CONTEMPORÁNEO. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;400000,00;400000,00;400000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;60900;2017/007131;2017/007131;COLOR EN CARABANCHEL. ARTE EN MUROS Y FACHADAS (ID: 3399);211;CARABANCHEL;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;6000,00;0,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;60999;2017/007132;2017/007132;PLACAS INFORMATIVAS EN LOS LUGARES DE VALOR HISTÓRICO DE CARABANCHEL (ID: 3844);211;CARABANCHEL;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;60900;2017/007133;2017/007133;"ESCULTURA  HOMENAJE ""MOVIMIENTO SCOUT"", RETIRO. INSTALACIÓN  (ID: 5079)";203;RETIRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;60900;2017/007134;2017/007134;MUSEO DE ARTE URBANO EN MUROS DEL DISTRITO DE RETIRO (ID: 5082);203;RETIRO;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;6000,00;0,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33601;61900;2017/007135;2017/007135;MONUMENTO A FEDERICO GARCÍA LORCA. PANEL INFORMATIVO Y REHABILITACIÓN (ID: 5213);218;VILLA DE VALLECAS;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;61999;2017/007136;2017/007136;INSTALACION DEPORTIVA BASICA VIA LUSITANA.ADECUACIÓN CESPED ARTIFICIAL(ID: 3410);211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1000000,00;0,00;1000000,00;56,91;0,00;999943,09;0,00;0,00;0,00;0,00
;;001;098;33601;63200;2017/007195;2017/007195;PALACETE QUINTA DE LOS MOLINOS.ADECUACIÓN ASEOS PARA USO PÚBLICO EN EL PARQUE(ID: 1236);220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;120;93201;63500;2017/000201;2017/000201;EQUIPAMIENTO TRIBUNAL ECONÓMICO ADMINISTRATIVO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000,00;0,00;6000,00;634,67;0,00;5365,33;5365,33;4690,15;0,00;4690,15
;;001;201;92001;61999;2014/000351;2014/000351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;;;;;;;1383,00;0,00;1383,00;0,02;0,00;1382,98;1382,98;1382,98;0,00;1382,98
;;001;201;92001;63200;2014/000351;2014/000351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;;;;;;;64,00;0,00;64,00;0,12;0,00;63,88;63,88;63,88;0,00;63,88
;;001;201;93302;63200;2016/000096;2016/140096;EDIFICIO C/ RIBERA DE CURTIDORES, 2. ADAPTACIÓN PARA ESPACIO DE IGUALDAD;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;194065,67;194065,67;0,00;0,00;194065,67;194065,67;194065,67;0,00;194065,67
;;001;201;32301;63200;2016/000102;2016/120102;COLEGIO PÚBLICO ISABEL LA CATÓLICA. ADECUACIÓN CUBIERTA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;89283,42;89283,42;0,00;0,00;89283,42;89283,42;89283,42;0,00;89283,42
;;001;201;32301;63500;2016/000128;2016/000128;ESCUELA INFANTIL LA PALOMA. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;600,00;600,00;502,53;0,00;97,47;97,47;97,47;0,00;97,47
;;001;201;23103;63599;2017/000307;2017/000307;CENTROS DE MAYORES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;62500;2017/000308;2017/000308;CENTROS DE SERVICIOS SOCIALES CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;688,63;688,63;688,63;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;63599;2017/000308;2017/000308;CENTROS DE SERVICIOS SOCIALES CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;10000,00;-10000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23106;62500;2017/000308;2017/010308;CENTRO COMUNITARIO CASINO DE LA REINA. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;2838,72;2838,72;0,00;0,00;2838,72;2838,72;2838,72;0,00;2838,72
;;001;201;23106;62500;2017/000308;2017/020308;CENTRO SERVICIOS SOCIALES PUERTA DE TOLEDO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;5406,34;5406,34;0,00;0,00;5406,34;5406,34;5406,34;0,00;5406,34
;;001;201;23106;62500;2017/000308;2017/030308;CENTRO DE SERVICIOS SOCIALES MARAVILLAS. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1066,31;1066,31;0,00;0,00;1066,31;1066,31;1066,31;0,00;1066,31
;;001;201;32301;62599;2017/000481;2017/000481;ESCUELAS INFANTILES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;4141,31;4141,31;4141,31;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63599;2017/000481;2017/000481;ESCUELAS INFANTILES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;4000,00;0,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;62599;2017/000481;2017/010481;ESCUELA INFANTIL EL OLIVAR. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;16858,69;16858,69;0,00;0,00;16858,69;16858,69;0,00;0,00;0,00
;;001;201;32301;63200;2017/000489;2017/000489;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CENTRO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;551529,00;-89283,42;462245,58;0,00;462245,58;0,00;0,00;0,00;0,00;0,00
;;001;201;34201;63200;2017/000490;2017/000490;OBRAS DE CONSERVACION INSTALACIONES DEPORTIVAS DISTRITO DE CENTRO;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;87073,00;0,00;87073,00;0,00;87073,00;0,00;0,00;0,00;0,00;0,00
;;001;201;93302;63200;2017/000491;2017/000491;OBRAS DE CONSERVACION EDIFICIOS DISTRITO DE CENTRO;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;462557,00;-194065,67;268491,33;0,00;268491,33;0,00;0,00;0,00;0,00;0,00
;;001;201;34201;60999;2017/000780;2017/000780;PISTA DEPORTIVA PLAZA DEL CAMPILLO DEL MUNDO NUEVO. CONSTRUCCIÓN;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;36242,54;36242,54;0,00;0,00;36242,54;36242,54;36242,54;0,00;36242,54
;;001;201;32301;63200;2017/001002;2017/001002;COLEGIO PÚBLICO Y RESIDENCIA INTERNADO SAN ILDEFONSO. ADAPTACIÓN ASEOS NIÑOS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;68991,92;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001012;2017/001012;COLEGIO PÚBLICO ANTONIO MORENO ROSALES. OBRAS DE MEJORA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;0,21;0,00;68991,71;68991,71;0,00;0,00;0,00
;;001;201;32301;63200;2017/001013;2017/001013;COLEGIO PÚBLICO EMILIA PARDO BAZÁN. ADAPTACIÓN ASEOS NIÑOS Y VENTANAS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;77615,91;77615,91;77615,91;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001014;2017/001014;COLEGIO PÚBLICO ISABEL LA CATÓLICA. OBRAS DE REFORMA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;94863,89;94863,89;94863,89;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001015;2017/001015;COLEGIO PÚBLICO PALACIO VALDÉS. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68991,92;68991,92;172,96;0,00;68818,96;68818,96;0,00;0,00;0,00
;;001;201;32301;63200;2017/001016;2017/001016;ESCUELA INFANTIL EL OLIVAR. OBRAS DE ACONDICIONAMIENTO EN COCINA;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;28147,17;28147,17;180,23;0,00;27966,94;27966,94;0,00;0,00;0,00
;;001;201;32301;63200;2017/001017;2017/001017;ESCUELA INFANTIL OSA MENOR. OBRAS DE ACONDICIONAMIENTO ESPACIOS;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18523,17;18523,17;18523,17;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2017/001018;2017/001018;COLEGIO PÚBLICO SANTA MARÍA. OBRAS DE ACONDICIONAMIENTO PATIOS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;38135,60;38135,60;38135,60;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;93302;63200;2017/001228;2017/001228;OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CENTRO. OBRAS DE ACCESIBILIDAD;201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;4000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23101;62599;2017/001281;2017/001281;EQUIPAMIENTO ESPACIO IGUALDAD C/ RIBERA DE CURTIDORES, 2;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;15000,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32601;63200;2017/001301;2017/001301;ESCUELA DE MÚSICA ESCUELAS PÍAS DE SAN ANTÓN. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;0,00;221000,00;221000,00;200430,00;0,00;20570,00;20570,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2017/004206;2017/004206;INSTALACIÓN DEPORTIVA LA PALOMA.OBRAS DE ACONDICIONAMIENTO Y MEJORA PISTAS DEPORTIVAS;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2017/004207;2017/004207;CENTRO DE DÍA ESCUELAS DE SAN ANTON. OBRAS DE REPARACIÓN.;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
