Centro;Descripcion Centro;Seccion;Descripcion Seccion;Programa;Descripcion Programa;Capitulo;Descripcion Capitulo;Economico;Relación de partidas;Proy-Ppto-2018;;Proy-Ppto-2018
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22110;PRODUCTOS DE LIMPIEZA Y ASEO;25000,00;;25000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;59056,00;;59056,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22400;PRIMAS DE SEGUROS;385,00;;385,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;1782,00;;1782,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;100154,00;;100154,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;6000,00;;6000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62200;EDIFICIOS Y OTRAS CONSTRUCCIONES;50000,00;;50000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62300;MAQUINARIA;5000,00;;5000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;2500,00;;2500,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;2500,00;;2500,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);345000,00;;345000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;14973,00;;14973,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;13167,00;;13167,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12006;TRIENIOS;6108,00;;6108,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;15607,00;;15607,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;40318,00;;40318,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;2036,00;;2036,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;20436,00;;20436,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;993,00;;993,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;18200,00;;18200,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;49300;CONSUMO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23121;LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO;700,00;;700,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;10000;RETRIBUCIONES BÁSICAS;93625,00;;93625,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;11000;RETRIBUCIONES BÁSICAS;29946,00;;29946,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;11001;RETRIBUCIONES COMPLEMENTARIAS;73034,00;;73034,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;27180,00;;27180,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;12006;TRIENIOS;2811,00;;2811,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;15635,00;;15635,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;36296,00;;36296,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;2045,00;;2045,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;15878,00;;15878,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;68161,00;;68161,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;91220;CONCEJALÍA-PRESIDENCIA DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22601;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;1000,00;;1000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;92583,00;;92583,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;109250,00;;109250,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;159735,00;;159735,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;90930,00;;90930,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;306124,00;;306124,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;88122,00;;88122,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12006;TRIENIOS;111792,00;;111792,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;425824,00;;425824,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;943677,00;;943677,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;64464,00;;64464,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;57160,00;;57160,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;574812,00;;574812,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;3360,00;;3360,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20200;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;23837,00;;23837,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;9007,00;;9007,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;16000,00;;16000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;1463,00;;1463,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;15000,00;;15000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;10000,00;;10000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22107;IMPRESOS Y FORMULARIOS;2000,00;;2000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;13000,00;;13000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22501;TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS;1250,00;;1250,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22603;PUBLICACIÓN EN DIARIOS OFICIALES;5000,00;;5000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22604;GASTOS JURÍDICOS Y CONTENCIOSOS;5000,00;;5000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;1000,00;;1000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;21000,00;;21000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23303;INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO;171946,00;;171946,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92401;PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;191767,00;;191767,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92401;PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;130000,00;;130000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;92401;PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO;7;TRANSFERENCIAS DE CAPITAL;78901;OTRAS TRANSF. DE CAPITAL A INST. SIN FINES LUCRO;8000,00;;8000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;82164,00;;82164,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;300594,00;;300594,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;135553,00;;135553,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;10000,00;;10000,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;686158,00;;686158,00
001;AYUNTAMIENTO DE MADRID;208;DISTRITO DE FUENCARRAL-EL PARDO;93302;EDIFICIOS;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);5835,00;;5835,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;15322;OTRAS ACTUACIONES EN VÍAS PÚBLICAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21000;REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL;4000,00;;4000,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23101;PROMOCIÓN DE LA IGUALDAD Y NO DISCRIMINACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;35300,00;;35300,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23102;FAMILIA E INFANCIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;351544,00;;351544,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23102;FAMILIA E INFANCIA;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;131789,00;;131789,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23102;FAMILIA E INFANCIA;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;5380,00;;5380,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22710;SERVICIO DE AYUDA A DOMICILIO;4375656,00;;4375656,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;445832,00;;445832,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;38000,00;;38000,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;4195,00;;4195,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;240129,00;;240129,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;40336,00;;40336,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;34019,00;;34019,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;23499,00;;23499,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;76516,00;;76516,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;189285,00;;189285,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;354425,00;;354425,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;28155,00;;28155,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;9590,00;;9590,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;253419,00;;253419,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16202;TRANSPORTE DEL PERSONAL;4040,00;;4040,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16204;ACCIÓN SOCIAL;1680,00;;1680,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;235718,00;;235718,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;35000,00;;35000,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;40400,00;;40400,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;5105,00;;5105,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;44919,00;;44919,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;10084,00;;10084,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;44276,00;;44276,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12006;TRIENIOS;26429,00;;26429,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;59445,00;;59445,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;122068,00;;122068,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;9177,00;;9177,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;1830,00;;1830,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;73379,00;;73379,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;1588,00;;1588,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;400,00;;400,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;292745,00;;292745,00
001;AYUNTAMIENTO DE MADRID;209;DISTRITO DE MONCLOA-ARAVACA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;657745,00;;657745,00
